"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL131",8.36586950851918e-199,0.312920668881826,1,1,1.93393805428438e-194,"2","RPL13"
"CD63",2.98342126705246e-197,0.431109332983096,0.992,0.964,6.89677494304518e-193,"2","CD63"
"MYB",1.70205288045543e-195,0.347771556906852,0.305,0.128,3.93463564374881e-191,"2","MYB"
"TPPP3",1.48526254252411e-194,0.735367148292305,0.259,0.105,3.43348141955299e-190,"2","TPPP3"
"HMGN2",5.70285426363329e-194,0.611712704632705,0.964,0.943,1.31832882012411e-189,"2","HMGN2"
"RPS31",5.51284819082973e-192,0.304057184938955,1,1,1.27440511627411e-187,"2","RPS3"
"ATP5IF1",4.75417359801109e-188,0.449399019062374,0.895,0.796,1.09902231065222e-183,"2","ATP5IF1"
"RPL36A1",2.50994982002451e-186,0.375936920174186,1,1,5.80225099895065e-182,"2","RPL36A"
"FABP51",1.08441286568899e-185,0.512482717655207,0.44,0.237,2.50683722161323e-181,"2","FABP5"
"RPL121",1.41562672147957e-185,0.351837725613414,1,1,3.27250429204431e-181,"2","RPL12"
"SNHG61",4.30536552690766e-185,0.397558396822636,0.983,0.954,9.95271348855244e-181,"2","SNHG6"
"SMIM30",2.66605730929679e-183,0.358316071079095,0.371,0.183,6.16312468190139e-179,"2","SMIM30"
"NDUFC2",1.44569404958439e-180,0.407717231257539,0.843,0.714,3.34201093442424e-176,"2","NDUFC2"
"HNRNPA11",9.20086527168331e-180,0.36379208092124,0.997,0.984,2.12696402485503e-175,"2","HNRNPA1"
"RPL361",5.2471640791188e-179,0.305292285564697,1,1,1.21298692016989e-174,"2","RPL36"
"PBX3",5.77164600461445e-178,0.404327970077474,0.396,0.207,1.33423140688672e-173,"2","PBX3"
"ACTG11",8.41081042209532e-177,0.34304831527397,1,0.997,1.94432704527578e-172,"2","ACTG1"
"CA2",2.61059561119556e-176,0.412158812935636,0.29,0.126,6.03491387440079e-172,"2","CA2"
"RPL321",7.52466798143865e-176,0.292239200895172,1,1,1.73947749726917e-171,"2","RPL32"
"RPLP21",1.66066962286912e-175,0.280767761817821,1,1,3.83896996718655e-171,"2","RPLP2"
"GSN",1.99540607568676e-175,0.459105613086061,0.577,0.378,4.61278022516509e-171,"2","GSN"
"TUBA1B1",2.92975311714322e-172,0.540582560902921,0.898,0.8,6.77271028089998e-168,"2","TUBA1B"
"PCBD1",4.43474249827344e-171,0.349680633380544,0.39,0.203,1.02517942332587e-166,"2","PCBD1"
"COX8A",4.63670009829093e-169,0.380917327928739,0.974,0.951,1.07186596172191e-164,"2","COX8A"
"SERF2",2.18815471643957e-168,0.311885394456323,1,1,5.05835725799335e-164,"2","SERF2"
"SNRPD21",2.28716077820578e-168,0.397205843941243,0.906,0.811,5.28722957097831e-164,"2","SNRPD2"
"RPS3A1",3.64489157585602e-167,0.274682495181931,1,1,8.42589585590636e-163,"2","RPS3A"
"P4HB",2.54670740022179e-166,0.447047484031975,0.81,0.697,5.8872234970927e-162,"2","P4HB"
"RPL27A1",3.53743631452251e-166,0.301113903468168,1,1,8.17749152828168e-162,"2","RPL27A"
"RPL33",1.19829343571147e-163,0.251365513946236,1,1,2.77009493533421e-159,"2","RPL3"
"DBI1",7.67162540347559e-163,0.708310918641216,0.975,0.929,1.77344964452145e-158,"2","DBI"
"FLT31",3.25703066343437e-162,0.408982863286385,0.411,0.221,7.52927778466124e-158,"2","FLT3"
"RPL371",7.65617042767907e-162,0.296450847927997,1,1,1.76987691776657e-157,"2","RPL37"
"ANXA2R",1.52832316186438e-161,0.373210533618435,0.274,0.12,3.5330246532819e-157,"2","ANXA2R"
"GTSF1",1.32632885654967e-159,0.336756551862169,0.327,0.161,3.06607441768588e-155,"2","GTSF1"
"ATP5ME",7.0997140552108e-159,0.347794646886269,0.973,0.946,1.64124089814308e-154,"2","ATP5ME"
"HMGB2",7.95166544043326e-159,0.493267284052543,0.906,0.822,1.83818649986496e-154,"2","HMGB2"
"H2AFV",4.60631253462303e-158,0.397420528762933,0.842,0.724,1.06484126862881e-153,"2","H2AFV"
"PRKAR2B",3.54519368576522e-157,0.286426747596851,0.305,0.141,8.19542424338347e-153,"2","PRKAR2B"
"LYZ1",4.27662093049145e-157,0.628565149360824,0.988,0.984,9.88626460501709e-153,"2","LYZ"
"HIST1H1C1",3.17240362834087e-155,0.464399529334388,0.526,0.329,7.33364546763559e-151,"2","HIST1H1C"
"RPL411",4.27029114809454e-155,0.284482146080549,1,1,9.87163204705014e-151,"2","RPL41"
"TMA7",7.38275089838578e-155,0.31143634813131,0.998,0.994,1.70667052517984e-150,"2","TMA7"
"RPS71",7.8824748128023e-153,0.258885694738318,1,1,1.82219170247551e-148,"2","RPS7"
"SNRPF1",5.27492929609764e-152,0.416340886975912,0.765,0.621,1.21940540537889e-147,"2","SNRPF"
"NAA38",8.73201119754388e-146,0.422915934110415,0.83,0.717,2.01857902853622e-141,"2","NAA38"
"RPL10A1",5.73771348122448e-144,0.290602389527974,1,0.999,1.32638722545466e-139,"2","RPL10A"
"RPL311",5.18193835295518e-143,0.297442254530635,0.999,1,1.19790868905265e-138,"2","RPL31"
"RPL71",8.37790351184292e-143,0.270321568261336,1,1,1.93671995483273e-138,"2","RPL7"
"YBX1",1.86295497057816e-142,0.287820155193005,0.999,0.997,4.30659300548552e-138,"2","YBX1"
"ATP5MC2",7.29008278878436e-142,0.292834016205028,0.997,0.993,1.68524843828328e-137,"2","ATP5MC2"
"ANP32E",5.47413566392802e-141,0.439281684522356,0.566,0.399,1.26545594143024e-136,"2","ANP32E"
"MRPL571",1.18420258263062e-139,0.38408057480515,0.686,0.525,2.73752111026721e-135,"2","MRPL57"
"RPS27L",1.57710829696391e-139,0.429778484141959,0.88,0.769,3.64580125009147e-135,"2","RPS27L"
"EMP1",6.09247627537036e-138,0.374034698608348,0.299,0.147,1.40839774057737e-133,"2","EMP1"
"NPM11",1.97947232019776e-137,0.312601330065677,0.98,0.944,4.57594616260117e-133,"2","NPM1"
"DUT1",2.04444837765501e-137,0.512003214516808,0.56,0.389,4.72615131462509e-133,"2","DUT"
"LAIR1",2.16815662882035e-136,0.391955124082492,0.54,0.363,5.012127678844e-132,"2","LAIR1"
"SUB1",8.40627903061483e-135,0.293605623186084,0.984,0.973,1.94327952350723e-130,"2","SUB1"
"EVA1B",1.45615632089329e-134,0.400666326228094,0.375,0.215,3.36619656700902e-130,"2","EVA1B"
"LRMDA",1.79810265848326e-134,0.338345363576223,0.388,0.223,4.15667391561575e-130,"2","LRMDA"
"PYCARD",2.76569661452945e-134,0.379439099139614,0.964,0.937,6.39346086380774e-130,"2","PYCARD"
"SSR4",3.68459643095587e-134,0.326676116872651,0.96,0.922,8.51768156944067e-130,"2","SSR4"
"RPL13A1",3.02502057025817e-132,0.27026218161431,1,1,6.99294005226581e-128,"2","RPL13A"
"CLIC1",9.24029702295568e-132,0.390009249802105,0.995,0.99,2.13607946279667e-127,"2","CLIC1"
"EEF1G1",1.17476375852035e-130,0.282665264796857,0.997,0.991,2.71570138057149e-126,"2","EEF1G"
"UQCRH",3.29297913831736e-129,0.302424147437355,0.984,0.964,7.61237987404824e-125,"2","UQCRH"
"VIM",3.86843706595388e-128,0.474810825054934,1,1,8.94266596536559e-124,"2","VIM"
"RPS151",5.32740533403468e-128,0.260303232228886,1,1,1.2315362910688e-123,"2","RPS15"
"COX5B",5.45811528240938e-128,0.307144711886304,0.986,0.97,1.26175250983458e-123,"2","COX5B"
"ATP5MC1",4.32217176735464e-127,0.389407408521135,0.589,0.425,9.99156447459372e-123,"2","ATP5MC1"
"RAN1",6.62923729226732e-127,0.395656672646196,0.805,0.69,1.53248078485344e-122,"2","RAN"
"BANF1",1.37820611719387e-125,0.369860329935467,0.588,0.422,3.18599908111706e-121,"2","BANF1"
"TPI1",1.39190247427941e-125,0.347625143562502,0.941,0.896,3.2176609497917e-121,"2","TPI1"
"MAZ",2.73804164229829e-125,0.358604532136194,0.575,0.408,6.32953086450096e-121,"2","MAZ"
"CA5B",4.29482136286607e-124,0.298521193248627,0.34,0.185,9.92833854453748e-120,"2","CA5B"
"RAB13",5.50051786039538e-123,0.296274572871953,0.294,0.148,1.2715547137876e-118,"2","RAB13"
"PPIB",1.7470987263791e-122,0.374492156447858,0.957,0.928,4.03876812577056e-118,"2","PPIB"
"SMIM3",1.70167279462095e-120,0.31770934829543,0.402,0.237,3.93375699932524e-116,"2","SMIM3"
"CHCHD2",2.87674459192429e-120,0.303008287799646,0.983,0.972,6.65017047315137e-116,"2","CHCHD2"
"COMMD3",1.57143795983358e-119,0.419311379158387,0.405,0.254,3.63269313174728e-115,"2","COMMD3"
"MZT2A1",1.985694476299e-119,0.345614650676033,0.524,0.349,4.5903299208604e-115,"2","MZT2A"
"ALOX5AP1",5.65308074299555e-119,0.464934129802302,0.71,0.549,1.30682267535828e-114,"2","ALOX5AP"
"EEF1B21",5.3484624171245e-118,0.255678019412344,0.999,0.985,1.23640405696667e-113,"2","EEF1B2"
"SNRPD11",2.96643656923156e-117,0.345074491973212,0.604,0.439,6.85751141709261e-113,"2","SNRPD1"
"CFL1",8.15985234912823e-117,0.268219344277806,1,1,1.88631306754797e-112,"2","CFL1"
"ESYT2",2.51616751594097e-116,0.305828627382459,0.441,0.277,5.81662444660074e-112,"2","ESYT2"
"CRIP1",4.13728451919185e-116,1.38453102056593,0.897,0.889,9.56416062301581e-112,"2","CRIP1"
"NUDT11",5.02262774205034e-116,0.348248295866565,0.481,0.319,1.16108085512978e-111,"2","NUDT1"
"PRDX5",1.0479240440025e-115,0.418964257543723,0.858,0.791,2.42248601252059e-111,"2","PRDX5"
"EID1",1.98557364853804e-115,0.360265652403951,0.898,0.835,4.59005060332538e-111,"2","EID1"
"NDUFA13",8.71691443611652e-115,0.292254027179077,0.972,0.957,2.01508911019706e-110,"2","NDUFA13"
"HIST1H4C1",2.34599404302177e-114,0.370807019038426,0.65,0.48,5.42323442925343e-110,"2","HIST1H4C"
"ATP5MC3",3.21453617872763e-114,0.320963202970361,0.921,0.866,7.43104328436467e-110,"2","ATP5MC3"
"HINT11",2.83081105180386e-112,0.311209575679687,0.954,0.892,6.54398590845499e-108,"2","HINT1"
"RNASEH2B",3.1973241739151e-112,0.337880088588627,0.489,0.327,7.39125429283954e-108,"2","RNASEH2B"
"ECH1",1.0115964767018e-111,0.364084473873222,0.57,0.421,2.33850757519156e-107,"2","ECH1"
"HIST1H1E1",2.39006099881764e-111,0.371021541248741,0.465,0.3,5.52510401096674e-107,"2","HIST1H1E"
"SPN",7.34570160285958e-111,0.337987481291509,0.64,0.475,1.69810583953305e-106,"2","SPN"
"COX5A",1.39129944810363e-110,0.313955269293637,0.884,0.804,3.21626693418115e-106,"2","COX5A"
"COX7A2",1.48667373218834e-110,0.317500004248764,0.958,0.922,3.43674366669979e-106,"2","COX7A2"
"UFC11",1.07553981765133e-109,0.318468700304649,0.819,0.708,2.48632539646457e-105,"2","UFC1"
"ATP5MG",1.18155856065819e-109,0.250479396044581,0.999,0.997,2.73140892467353e-105,"2","ATP5MG"
"H2AFJ",1.81332589571628e-109,0.386323396745865,0.739,0.611,4.19186547312732e-105,"2","H2AFJ"
"SEC61G",3.07521867093164e-109,0.292819463685107,0.863,0.773,7.10898300159266e-105,"2","SEC61G"
"ATP5PF",1.15605918050692e-108,0.327527849665393,0.905,0.844,2.67246200757784e-104,"2","ATP5PF"
"PHPT1",1.18454263366093e-108,0.345037550559795,0.712,0.574,2.73830720623398e-104,"2","PHPT1"
"SELENOH1",2.5264698809585e-108,0.315574443383943,0.865,0.774,5.84044042381176e-104,"2","SELENOH"
"MBNL1",3.21032130971622e-107,0.326319657188059,0.977,0.954,7.42129977167097e-103,"2","MBNL1"
"SERPINB10",3.29619676385674e-107,0.399329065655104,0.257,0.131,7.61981805900762e-103,"2","SERPINB10"
"STMN11",4.05142424182692e-106,0.489110445486891,0.31,0.173,9.36567741983129e-102,"2","STMN1"
"PGAM1",4.08529873847463e-106,0.425717141052532,0.8,0.72,9.44398509373181e-102,"2","PGAM1"
"OSTC",4.96619126258455e-106,0.313620372237735,0.66,0.514,1.14803443417167e-101,"2","OSTC"
"H1FX",8.91385913057276e-106,0.425597602364193,0.901,0.83,2.06061681521451e-101,"2","H1FX"
"HIST1H1D1",4.2027671773259e-105,0.367344525223658,0.355,0.21,9.71553688382429e-101,"2","HIST1H1D"
"WEE1",3.14645499231083e-104,0.28595407928836,0.252,0.126,7.27366000572495e-100,"2","WEE1"
"DDT",5.8917759741454e-103,0.31833203528719,0.848,0.764,1.36200185194319e-98,"2","DDT"
"NME11",2.72312750009385e-102,0.29321246499456,0.319,0.181,6.29505384196696e-98,"2","NME1"
"RPS171",2.87368226331273e-102,0.307314165070896,0.998,0.999,6.64309128810004e-98,"2","RPS17"
"NUCKS11",5.24926814101105e-102,0.383440228458756,0.783,0.665,1.21347331615752e-97,"2","NUCKS1"
"AAK1",7.57539400958306e-102,0.331336230849489,0.798,0.682,1.75120383319532e-97,"2","AAK1"
"ATP5MD",1.63782086008061e-100,0.301204598960559,0.927,0.891,3.78615048224835e-96,"2","ATP5MD"
"SNRPE1",2.1090531642117e-100,0.311649042256814,0.718,0.588,4.87549819970819e-96,"2","SNRPE"
"RFLNB",5.22056774144771e-99,0.341679273377788,0.772,0.636,1.20683864479047e-94,"2","RFLNB"
"MRPL51",1.83297669386275e-97,0.307684571222487,0.587,0.442,4.23729222320252e-93,"2","MRPL51"
"GTF3A",2.24064404993508e-97,0.327164910275075,0.804,0.706,5.17969685023491e-93,"2","GTF3A"
"UQCRQ",2.63174638017375e-97,0.310710374911574,0.882,0.813,6.08380810704767e-93,"2","UQCRQ"
"COX6A1",4.56753592573675e-97,0.285948147573253,0.958,0.93,1.05587727995257e-92,"2","COX6A1"
"NDUFB9",2.43882345333272e-96,0.332652110400196,0.821,0.733,5.63782817706925e-92,"2","NDUFB9"
"LDHA",5.39670205399206e-96,0.341015194117231,0.887,0.826,1.24755561382134e-91,"2","LDHA"
"COMMD4",3.86065318580798e-95,0.250040407895473,0.322,0.188,8.92467196963231e-91,"2","COMMD4"
"COMMD61",4.32868096857855e-95,0.306946871649882,0.969,0.944,1.0006611795063e-90,"2","COMMD6"
"PARVB",6.35280933552693e-95,0.254570117984056,0.313,0.18,1.46857893409376e-90,"2","PARVB"
"FLNA",3.45231216488684e-94,0.364543000004836,0.914,0.868,7.98071003156891e-90,"2","FLNA"
"VKORC1",1.50441442249812e-93,0.257148870993267,0.396,0.252,3.4777548204889e-89,"2","VKORC1"
"RPL391",1.99075030978497e-93,0.283216479859935,1,1,4.60201749112991e-89,"2","RPL39"
"DYNLL1",2.26414789057349e-93,0.348603180287246,0.814,0.73,5.23403067863874e-89,"2","DYNLL1"
"UQCR10",1.41615467140283e-92,0.300245547559181,0.93,0.884,3.27372475388192e-88,"2","UQCR10"
"RNASE6",4.06425225188192e-92,0.317235244288004,0.576,0.427,9.39533193067544e-88,"2","RNASE6"
"PRMT11",4.44951598261822e-92,0.274842481692035,0.432,0.283,1.02859460970185e-87,"2","PRMT1"
"PTPN7",4.46181954770153e-92,0.25950557089524,0.342,0.202,1.03143882484216e-87,"2","PTPN7"
"TRAPPC1",7.47418498881274e-92,0.313521341242437,0.795,0.7,1.72780734386384e-87,"2","TRAPPC1"
"MICOS10",2.05274627512939e-90,0.270486584921795,0.878,0.806,4.74533356421662e-86,"2","MICOS10"
"FES",2.21745082935939e-90,0.291656470662045,0.483,0.337,5.1260810822301e-86,"2","FES"
"SCAND1",3.53020601538454e-90,0.289239618309871,0.842,0.752,8.16077724576444e-86,"2","SCAND1"
"SNRPG",5.20619322502064e-90,0.312178791506423,0.774,0.677,1.20351568782802e-85,"2","SNRPG"
"TMEM205",8.29374143073492e-90,0.367795613696381,0.595,0.473,1.91726420654299e-85,"2","TMEM205"
"LSM71",1.65455414505873e-89,0.305577187299268,0.793,0.692,3.82483281713228e-85,"2","LSM7"
"PFN1",1.65079843842647e-88,0.257459907259746,0.999,0.999,3.81615075011048e-84,"2","PFN1"
"TSPO1",6.82616494122642e-88,0.318558285948764,0.993,0.977,1.57800454946331e-83,"2","TSPO"
"KRTCAP2",3.76046537210724e-87,0.291346749807983,0.84,0.752,8.69306780070032e-83,"2","KRTCAP2"
"NASP1",5.60947590522833e-87,0.378999067227893,0.553,0.418,1.29674254501163e-82,"2","NASP"
"ACTN4",1.59011451607104e-86,0.28913082620028,0.657,0.532,3.67586772680142e-82,"2","ACTN4"
"EIF1AX",1.6597790182798e-86,0.290617118467149,0.77,0.661,3.83691115655742e-82,"2","EIF1AX"
"LSM5",5.00628890677049e-86,0.314458961748309,0.471,0.338,1.15730380657813e-81,"2","LSM5"
"PEBP11",1.93403600771116e-85,0.277577434254546,0.562,0.405,4.47091103902588e-81,"2","PEBP1"
"RBIS",2.77394494476711e-85,0.258019292852955,0.813,0.696,6.41252852881813e-81,"2","RBIS"
"HNRNPAB",6.84777385580525e-85,0.35501502885731,0.673,0.561,1.5829998822465e-80,"2","HNRNPAB"
"LSM21",2.04000625429195e-84,0.260598778353103,0.415,0.277,4.7158824580467e-80,"2","LSM2"
"UQCRFS1",2.14796685495772e-84,0.280969656775534,0.768,0.669,4.96545497860575e-80,"2","UQCRFS1"
"UBB1",3.21502815050508e-84,0.253473736181203,0.977,0.952,7.43218057552259e-80,"2","UBB"
"RPS191",3.46265089233953e-84,0.25287716927943,1,1,8.00461006782128e-80,"2","RPS19"
"C1QBP1",2.38583698112522e-83,0.30297496559468,0.57,0.434,5.51533934926718e-79,"2","C1QBP"
"OST4",1.87479877984352e-82,0.251669531836918,0.979,0.957,4.33397233936427e-78,"2","OST4"
"PTMS1",7.95924589973674e-82,0.30210097919536,0.324,0.197,1.83993887464214e-77,"2","PTMS"
"DYNLRB1",2.28064339407347e-81,0.308990920747805,0.698,0.59,5.27216333407963e-77,"2","DYNLRB1"
"PPP1R14B1",5.65913382111221e-81,0.300800273626303,0.506,0.368,1.30822196542651e-76,"2","PPP1R14B"
"DNAJC1",7.70875526187832e-81,0.323608439261503,0.384,0.259,1.78203295388841e-76,"2","DNAJC1"
"ATP5F1B",1.02400493357111e-80,0.279396029819492,0.861,0.796,2.36719220493632e-76,"2","ATP5F1B"
"HSP90AB11",1.51406193645388e-80,0.252026299884001,0.964,0.92,3.50005697850044e-76,"2","HSP90AB1"
"TOP2B",4.55999608139784e-80,0.281849240215352,0.442,0.308,1.05413429413674e-75,"2","TOP2B"
"CIB1",7.47540286033214e-80,0.299303646057151,0.696,0.584,1.72808887922298e-75,"2","CIB1"
"ATP5MF",1.23145799185516e-78,0.26501474852668,0.944,0.922,2.84676143977157e-74,"2","ATP5MF"
"PA2G41",1.35104437958843e-78,0.319666154258315,0.726,0.617,3.12320929229456e-74,"2","PA2G4"
"SNRPC",1.93614188867494e-78,0.271031611429687,0.525,0.393,4.47577920404986e-74,"2","SNRPC"
"ARL4A",2.19702578722555e-78,0.3459224813482,0.895,0.849,5.0788645123293e-74,"2","ARL4A"
"TMX4",1.03567538566483e-77,0.284583023499096,0.622,0.483,2.39417078904139e-73,"2","TMX4"
